player,avg_points,line_quality,team_quality,team,match_cnt,raw_score,power_rank,power_rank_pct,opponent_strength
doug_bassett,0.27906976744186046,0.8490566037735849,0.36363636363636365,Roton Point 2,1,0.4797834227532012,110.0,43.0,0.7444228928158283
tucker_golden,0.41343669250646,0.6603773584905659,0.36363636363636365,Roton Point 2,3,0.47958029588336193,109.0,43.0,0.5915402655337934
bob_vredenburgh,0.48578811369509045,0.3668763102725367,0.5454545454545454,Four Seasons 3,9,0.4766935673326451,108.0,42.0,0.5041516334962535
sam_pierpont,0.6046511627906976,0.0,0.7272727272727273,Tokeneke 2,2,0.4746586296820775,107.0,42.0,0.38074040647812035
kevin_nugent,0.40310077519379844,0.14150943396226418,0.8181818181818182,Wilton Riding,2,0.47396274847888087,106.0,42.0,0.6708609947523672
luke_crowley,0.4883720930232558,0.8490566037735849,0.0,Woodway 2,2,0.4707330709948874,105.0,41.0,0.541028722531369
john_barsanti,0.32558139534883723,0.8490566037735849,0.2727272727272727,CC of Darien 2,1,0.4692689842700813,104.0,41.0,0.6560038737528865
steve_apy,0.5368217054263565,0.5306603773584906,0.1818181818181818,Middlesex 2,8,0.46895826503226096,103.0,40.0,0.5659519050337735
jason_perez,0.5219638242894057,0.5896226415094339,0.1818181818181818,Middlesex 2,6,0.46772370026253995,102.0,40.0,0.5236787644452281
steve_gruppo,0.4883720930232558,0.5660377358490567,0.2727272727272727,CC of Darien 2,2,0.46702386020238906,101.0,40.0,0.5300227775110536
andrew_leary,0.2713178294573643,0.7075471698113207,0.5454545454545454,Four Seasons 3,2,0.4640486354882745,100.0,39.0,0.6090351278619159
george_mandler,0.40310077519379844,0.6603773584905659,0.36363636363636365,Roton Point 2,5,0.463842803030303,99.0,39.0,0.5176313984513853
lou_rawden,0.5930232558139534,0.3537735849056604,0.1818181818181818,Middlesex 2,4,0.4617324355413978,98.0,38.0,0.585024113869002
chip_duggins,0.7596899224806202,0.0,0.36363636363636365,Roton Point 2,3,0.4611582550019091,97.0,38.0,0.3104701143890482
john_heron,0.5514950166112956,0.5256064690026954,0.09090909090909091,New Canaan FC 3,7,0.4580954539888841,96.0,38.0,0.577463896876292
roy_anderson,0.4883720930232558,0.07075471698113206,0.7272727272727273,Tokeneke 2,4,0.45711232467140694,95.0,37.0,0.518262626401133
charlie_brown,0.40568475452196384,0.7783018867924529,0.1818181818181818,Middlesex 2,6,0.45609622628796515,94.0,37.0,0.5434271535396961
jp_spatola,0.43410852713178294,0.5188679245283019,0.36363636363636365,Roton Point 2,3,0.4538543250258915,93.0,36.0,0.5466975345577071
bob_thron,0.37209302325581395,0.5660377358490567,0.5454545454545454,Four Seasons 3,1,0.45087001126889786,92.0,36.0,0.407531296953741
wiks_moffat,0.32558139534883723,0.6367924528301887,0.36363636363636365,Roton Point 2,4,0.44975784802694563,91.0,36.0,0.6877363788443895
brian_o'hagan,0.4141749723145072,0.6469002695417789,0.1818181818181818,Middlesex 2,7,0.44710909185998127,90.0,35.0,0.6332444269764055
william_pettengill,0.4565030146425495,0.3878406708595387,0.4545454545454545,Rowayton 2,9,0.4453947720115892,89.0,35.0,0.4766079356096221
mark_rice,0.48062015503875966,0.0,0.8181818181818182,Wilton Riding,2,0.4445061127815009,88.0,35.0,0.4306045291846356
william_bell,0.5813953488372093,0.14150943396226418,0.36363636363636365,Roton Point 2,2,0.44285679827248225,87.0,34.0,0.5346648785067499
jim_alonso,0.4108527131782946,0.14150943396226418,0.8181818181818182,Wilton Riding,2,0.44254854102676616,86.0,34.0,0.438177131118114
alan_walker,0.4894795127353267,0.30323450134770896,0.4545454545454545,Rowayton 2,7,0.4406861257868758,85.0,33.0,0.459095692515641
joe_blazovic,0.37209302325581395,0.5817610062893082,0.36363636363636365,Roton Point 2,6,0.4405135132012498,84.0,33.0,0.559947858339994
stephen_wimmers,0.32558139534883723,0.2830188679245283,0.5454545454545454,Four Seasons 3,1,0.43321872880848855,83.0,33.0,0.8067494548379806
garrett_clarke,0.37209302325581395,0.3773584905660378,0.4545454545454545,Rowayton 2,3,0.42522645553826993,82.0,32.0,0.6093587070057013
peder_arstorp,0.2821705426356589,0.7924528301886793,0.1818181818181818,Middlesex 2,5,0.4237599065072463,81.0,32.0,0.6795263994655174
kevan_herold,0.09302325581395349,0.8490566037735849,0.4545454545454545,Rowayton 2,1,0.4229701232930445,80.0,31.0,0.8025949767530505
david_eagle,0.25116279069767444,0.7641509433962266,0.2727272727272727,CC of Darien 2,5,0.4217654649358248,79.0,31.0,0.6757771059811428
riley_mullin,0.4496124031007752,0.6132075471698113,0.0,Woodway 2,3,0.42032591824837257,78.0,31.0,0.6357255161270765
alan_sharpe,0.41279069767441856,0.6367924528301887,0.09090909090909091,New Canaan FC 3,8,0.41925049198661096,77.0,30.0,0.586362461901778
tom_cerussi,0.5116279069767442,0.4245283018867924,0.1818181818181818,Middlesex 2,2,0.4181646290167709,76.0,30.0,0.44441849424160745
rob_eising,0.3875968992248062,0.0,0.7272727272727273,Tokeneke 2,3,0.41724159771411856,75.0,29.0,0.6491229840560687
robert_spanos,0.6356589147286822,0.14150943396226418,0.1818181818181818,Middlesex 2,2,0.41528884445596825,74.0,29.0,0.4305120644798135
brian_lombardi,0.40310077519379844,0.641509433962264,0.09090909090909091,New Canaan FC 3,10,0.4149152573717967,73.0,29.0,0.5802413570687758
sloan_alexander,0.25193798449612403,0.3537735849056604,0.6363636363636364,New Canaan FC 2,4,0.41343501735557087,72.0,28.0,0.6802365338563712
ken_maclin,0.37209302325581395,0.2830188679245283,0.5454545454545454,Four Seasons 3,1,0.41046860664565793,71.0,28.0,0.515547090031513
len_riddell,0.6563307493540051,0.18867924528301883,0.09090909090909091,New Canaan FC 3,3,0.4103538271407951,70.0,27.0,0.3939154846204722
